GTEx_bladder	GTEx_prostate	GTEx_thyroid	TCGA_bladder	TCGA_prostate	TCGA_thyroid
CXXC1	21.4468	34.7561	21.4468	815.3981	740.4	976.2341
CXXC4	0.2079	0.2691	0.2079	4.3745	11.2	26.5943
CXXC5	3.8833	10.175	3.8833	257.2178	686	524.4072
CYB561	4.6799	51.6494	4.6799	390.2012	6664.4	2917.0672
CYB561D1	3.8308	1.5552	3.8308	240.5949	378.4	560.4204
CYB561D2	5.4261	20.4129	5.4261	94.5582	748.988	632.9593
CYB5A	44.516	24.6492	44.516	996.5004	2206	389.7734
CYB5B	11.021	12.7763	11.021	1187.2266	2152	1619.7618
CYB5D1	8.6951	12.3384	8.6951	496.063	570.8	1346.3387
CYB5D2	5.8315	8.8514	5.8315	292.2135	692	1133.3069
CYB5R1	10.9771	13.3831	10.9771	1005.2493	1640.8	1465.7362
CYB5R2	2.3758	6.8305	2.3758	33.2458	202.8	116.6273
CYB5R3	80.6188	75.4132	80.6188	8010.4987	5363.2	4013.2528
CYB5R4	3.0925	1.4576	3.0925	422.5722	397.6	176.4646
CYB5RL	0.3069	0.7297	0.3069	73.4908	88.8	50.1414
CYBA	11.1668	17.0262	11.1668	510.9361	1041.6	1413.9327
CYBB	2.9832	1.1914	2.9832	965.8793	850.4	110.8098
CYBRD1	41.7309	27.3395	41.7309	6903.762	4130.8	18385.28
CYC1	76.4193	59.3555	76.4193	2050.7437	2503.2	1499.5332
CYCS	21.4017	10.9477	21.4017	3943.1321	2500	3109.3221
CYCSP52	0	0	0	0	0	0
CYFIP1	16.9587	13.6661	16.9587	2317.5853	2172.4	2358.863
CYFIP2	5.5	1.7207	5.5	1203.8495	521.2	703.365
CYGB	9.4609	7.9724	9.4609	877.4278	238	457.6444
CYHR1	13.8541	26.2711	13.8541	580.0525	1064.4	744.3646
CYLC1	0	0	0	0	0	0
CYLC2	0.0394	0	0.0394	0	0	0
CYLD	4.9317	5.5272	4.9317	1594.9256	1244.4	2169.9323
CYMP	0	0	0	0	0	0
CYP11A1	0.5727	0.7577	0.5727	3.4996	28	5.5405
CYP11B1	0.3556	0.3105	0.3556	0	0	0
CYP11B2	0.0305	0	0.0305	0	0	0
CYP17A1	1.1765	0.9131	1.1765	0.8749	0.4	128.8053
CYP19A1	0.9323	0.04	0.9323	148.7314	2.8	3.6013
CYP1A1	0.1696	0.6223	0.1696	2.6247	4.8	2.4932
CYP1A2	0.0164	0.1458	0.0164	0	0.4	45.9861
CYP1B1	11.4323	12.7356	11.4323	1142.6072	1529.2	356.2534
CYP20A1	2.8271	2.9494	2.8271	707.7865	1276.8	1492.3306
CYP21A2	5.3111	2.41	5.3111	348.4514	10.764	34.8718
CYP24A1	0.1241	2.3405	0.1241	0	41.6	6.0945
CYP26A1	0.009	0	0.009	0	0	1.1081
CYP26B1	2.9661	3.8165	2.9661	104.112	64.8	125.7691
CYP26C1	0.0428	0.0634	0.0428	0	0.4	0.8311
CYP27A1	21.9434	32.2079	21.9434	771.6535	3036.4	336.5847
CYP27B1	0.5867	0.434	0.5867	6.1242	25.6	168.1538
CYP27C1	0.2993	1.0184	0.2993	20.1225	10.8	2.7702
CYP2A13	0.0515	0.0143	0.0515	0	0	0
CYP2A6	0.3031	0.1962	0.3031	17.4978	0.4	1.3851
CYP2A7	0.264	0.0868	0.264	6.9991	0.4	0.277
CYP2B6	0.0071	0.0079	0.0071	0.8749	0	0.277
CYP2B7P1	0.1213	0.4893	0.1213	7.874	12	1.1081
CYP2C18	0	0	0	0	0	0
CYP2C19	0.0159	0	0.0159	0	0	0
CYP2C8	0.1135	0.9842	0.1135	0	4.8	29.6416
CYP2C9	0	0.0164	0	0	0	0.277
CYP2D6	0.4896	9.6021	0.4896	0	5.2	8.0337
CYP2D7P1	0.6337	4.6526	0.6337	0.8749	4.8	9.6959
CYP2E1	1.1077	4.4289	1.1077	14.8731	35.364	23.6994
CYP2F1	0	0	0	0	0.4	0.277
CYP2J2	0.3446	0.7731	0.3446	1.7498	171.2	20.4998
CYP2R1	2.74	4.3872	2.74	83.1146	309.6	138.7892
CYP2S1	0.1871	1.2108	0.1871	27.9965	77.2	15.2363
CYP2U1	2.6055	2.7768	2.6055	503.937	724	182.5591
CYP2W1	0.0178	0.7891	0.0178	0	50.4	0.554
CYP39A1	0.8195	4.5901	0.8195	68.2415	1159.2	309.9903
CYP3A4	0.0466	0.0947	0.0466	0	0.4	0.554
CYP3A43	0.0111	0.2092	0.0111	0	6.4	0
CYP3A5	0.4999	43.3012	0.4999	10.4987	351.6	9.6959
CYP3A7	0.1023	0.0504	0.1023	0	46	0
CYP46A1	0.5134	1.0333	0.5134	39.3701	24.8	32.6889
CYP4A11	0	0.0447	0	0.8749	0.8	5.5405
CYP4A22	0.0381	0.0508	0.0381	0.8749	0	0
CYP4B1	37.6799	5.0501	37.6799	71.741	601.6	389.4963
CYP4F11	0.3432	1.8676	0.3432	5.2493	128.4	135.742
CYP4F12	2.3083	7.7558	2.3083	37.6203	87.2	1.3851
CYP4F2	0	2.6449	0	0	101.2	0
CYP4F22	0.1102	0.301	0.1102	0	14	1.9392
CYP4F3	0.033	0.4399	0.033	5.2493	17.2	0.8311
CYP4F8	0.0448	0.4509	0.0448	0	135.6	0
CYP4V2	3.9626	3.8552	3.9626	627.2966	1255.6	795.0601
CYP4X1	0.8303	3.5836	0.8303	15.748	507.6	52.6346
CYP4Z1	0.2469	0.8717	0.2469	0	5.6	0
CYP4Z2P	0.1542	0.14	0.1542	0	1.6	0.277
CYP51A1	3.7487	0.9021	3.7487	846.0192	3959.6	1839.7192
CYP7A1	0.038	0	0.038	1.7498	1.6	1.9392
CYP7B1	1.2173	1.1655	1.2173	47.2441	131.2	310.5444
CYP8B1	0.2949	0.0755	0.2949	8.7489	0.8	5.8175
CYR61	139.202	400.6443	139.202	114097.9878	3415.6	24629.9646
CYS1	0.6924	2.5931	0.6924	307.9615	143.2	98.0666
CYSLTR1	0.1815	0.2883	0.1815	15.748	114	23.2701
CYSLTR2	0.0352	0.1463	0.0352	3.4996	24.4	37.6753
CYTH1	7.3649	33.5026	7.3649	533.6833	1956.4	1429.169
CYTH2	18.8603	25.7093	18.8603	1209.0989	1239.2	2265.2287
CYTH3	8.3898	7.5459	8.3898	750.6562	438	2259.9653
CYTH4	4.1985	2.0785	4.1985	344.7069	228	46.5401
CYTIP	0.5627	3.0122	0.5627	139.9825	257.6	89.2019
CYTL1	7.8842	9.9625	7.8842	23.622	177.2	13.5742
CYYR1	7.2304	5.6572	7.2304	342.0822	403.2	396.976
D2HGDH	8.8964	48.3658	8.8964	182.8521	366.8	437.1445
DAAM1	6.7185	6.8335	6.7185	1512.6859	826	446.0093
DAAM2	5.0473	3.7415	5.0473	1925.0744	556.212	578.0447
DAB1	0.1535	0.4651	0.1535	6.9991	24	0.277
DAB2	20.4486	6.1278	20.4486	2675.4156	502	697.2705
DAB2IP	14.931	16.1918	14.931	2048.9939	1034.4	1423.9055
DACH1	0.3156	6.0403	0.3156	20.1225	299.2	6.9256
DACH2	0	0.1476	0	0	14.8	1.9392
DACT1	4.4555	3.3712	4.4555	774.2782	224.8	161.2282
DACT2	0.1804	2.5616	0.1804	92.7384	358.8	23.5471
DACT3	22.9326	5.3599	22.9326	2599.3001	266	44.3239
DAD1	84.9497	75.6162	84.9497	1483.8145	2759.6	3134.8084
DAG1	15.4965	12.119	15.4965	3532.8084	2326.4	2737.0013
DAGLA	0.2939	1.9346	0.2939	42.8696	203.6	152.3634
DAGLB	5.5751	10.0119	5.5751	186.3517	282	387.2801
DAK	4.4235	8.8115	4.4235	334.2082	820.4	1192.3131
DALRD3	8.184	12.2619	8.184	225.643	569.388	892.0741
DAND5	0.0563	0.1	0.0563	0	1.2	3.0473
DAO	0.0061	0	0.0061	0	0	0.554
DAOA	0	0	0	0	0	0
DAP	26.1145	66.1999	26.1145	1587.9265	5343.6	4699.1653
DAP3	21.5417	17.0333	21.5417	1685.0394	2080	1288.7176
DAPK1	4.5462	2.4091	4.5462	1267.7165	384.8	885.6471
DAPK2	0.6759	6.577	0.6759	34.1207	169.2	1837.226
DAPK3	23.4322	50.3371	23.4322	2659.6675	658	428.0027
DAPL1	0.1672	0.5771	0.1672	0	59.2	145.1608
DAPP1	0.2502	0.2187	0.2502	41.1199	224.4	8.5878
DARC	111.8342	18.1774	111.8342	2308.8364	847.6	207.2143
DARS	23.2352	17.72	23.2352	2003.4996	1992.8	2369.3899
DARS2	3.9668	3.4633	3.9668	181.9773	350.4	312.2065
DAXX	17.4984	14.0043	17.4984	1086.6142	1011.6	1270.711
DAZ1	0	0	0	0	0.8	0
DAZ2	0	0.0119	0	0	0	0
DAZ3	0	0	0	0	0	0
DAZ4	0	0	0	0	0	0
DAZAP1	31.0912	36.7192	31.0912	1384.077	983.6	1188.1578
DAZAP2	72.879	60.0566	72.879	4817.1479	9631.2	9052.8812
DAZL	0.0123	0.0685	0.0123	0.8749	3.6	0
DBC1	0.0229	0.3183	0.0229	0	41.2	69.8102
DBF4	1.655	3.9836	1.655	75.2406	206.4	103.3301
DBF4B	3.7768	3.5444	3.7768	94.4882	76.4	150.9783
DBH	0.0648	0.4317	0.0648	2.6247	2.4	40.1685
DBI	26.7231	127.8149	26.7231	713.9108	9947.2	1569.3434
DBN1	24.3462	14.8944	24.3462	3223.972	778.4	1546.6274
DBNDD1	0.3315	3.754	0.3315	44.6194	207.2	260.68
DBNDD2	3.0156	1.6914	3.0156	2616.9991	630.168	225.6558
DBNL	15.2674	13.0316	15.2674	2360.4549	2340	1905.651
DBP	0.629	10.9386	0.629	121.6098	255.564	877.8821
DBR1	5.0056	2.4548	5.0056	211.7235	486	440.7459
DBT	6.0134	4.766	6.0134	1054.2432	2048.4	895.3429
DBX1	0	0	0	0	0	0
DBX2	0.0399	0.0354	0.0399	1.7498	1.6	2.7702
DCAF10	5.8987	3.7442	5.8987	1120.7349	1230.4	1094.8005
DCAF11	24.0467	24.1624	24.0467	1421.5486	2611.112	3147.7759
DCAF12	7.3533	9.2859	7.3533	639.5451	1366	1167.935
DCAF12L1	0.358	0.0588	0.358	20.9974	4.4	57.067
DCAF12L2	0.8436	0.5349	0.8436	26.2467	25.6	0.8311
DCAF13	8.8992	3.7705	8.8992	474.2782	736.86	667.2992
DCAF15	9.9094	12.642	9.9094	247.5941	317.6	336.3077
DCAF16	8.9124	7.0813	8.9124	576.5529	1044	998.396
DCAF17	5.7691	3.5102	5.7691	462.8171	459.6	878.1674
DCAF4	3.7241	3.3488	3.7241	206.4742	184.8	443.5161
DCAF4L1	0.1129	0.2087	0.1129	0	2.4	4.1554
DCAF4L2	0.0135	0	0.0135	0.8749	2	0
DCAF5	12.2185	16.3677	12.2185	2041.1199	1383.2	1587.35
DCAF6	15.0342	15.5237	15.0342	1991.2511	2169.2	1214.4751
DCAF7	13.7125	9.6831	13.7125	2188.1015	2198	2440.0311
DCAF8	0.5657	1.1299	0.5657	3529.1951	2470.948	3216.2314
DCAF8L1	0.013	0	0.013	0	0	0
DCAF8L2	0	0	0	0	0	0
DCAKD	10.9662	18.8416	10.9662	726.1592	952.8	1508.121
DCBLD1	1.6855	2.0088	1.6855	103.2371	190.8	244.0585
DCBLD2	6.0592	3.9753	6.0592	1771.6535	776.8	1590.1202
DCC	0.0216	0.006	0.0216	0.8749	7.6	0
DCD	0.0511	0.1703	0.0511	0	0	0
DCDC1	0.0288	0.0384	0.0288	0	0.8	6.9312
DCDC2	0.0102	0.6382	0.0102	0	31.6	645.2536
DCDC2B	0.2196	1.114	0.2196	0	0.596	1.3159
DCHS1	14.1388	6.9238	14.1388	3248.4689	413.2	384.2329
DCHS2	0.9799	0.2319	0.9799	140.8574	22.4	19.9458
DCK	2.9864	2.4312	2.9864	391.0761	946.8	364.2871
DCLK1	2.9563	2.9098	2.9563	834.6457	264.8	59.8373
DCLK2	2.9606	5.8557	2.9606	694.6632	132.8	148.7621
DCLK3	0.4724	0.0368	0.4724	13.1234	3.2	11.358
DCLRE1A	1.5646	1.4332	1.5646	174.1032	648.4	392.2666
DCLRE1B	2.2504	0.6844	2.2504	143.4821	99.6	174.8024
DCLRE1C	1.8958	1.8992	1.8958	175.853	354.4	294.1999
DCN	201.0766	42.6621	201.0766	42557.3053	11289.6	3806.3156
DCP1A	7.9491	4.3651	7.9491	1195.1006	744.4	757.9388
DCP1B	4.703	6.8833	4.703	663.1671	355.6	448.2255
DCP2	3.3421	3.4407	3.3421	468.0665	660.8	532.995
DCPS	16.4595	8.8438	16.4595	297.4628	236	271.4839
DCST1	0.0861	0.3821	0.0861	0	0.4	0
DCST2	0.8651	6.5865	0.8651	0.8749	8	9.9729
DCT	0.3573	0.2369	0.3573	2.6247	2	16.8985
DCTD	15.8028	15.3687	15.8028	1113.7358	1663.2	3663.094
DCTN1	26.8838	12.0125	26.8838	7059.4926	2209.632	3354.076
DCTN2	44.8948	32.675	44.8948	2619.4226	2242	1885.1512
DCTN3	9.2668	9.6363	9.2668	924.7594	1526.4	1185.9416
DCTN4	12.6738	14.3483	12.6738	1753.2808	2169.6	2159.6824
DCTN5	13.5383	11.1074	13.5383	1351.706	1954	1214.1981
DCTN6	12.923	11.1373	12.923	686.7892	806.8	847.1407
DCTPP1	12.4236	15.6668	12.4236	304.4619	1009.596	504.7385
DCUN1D1	4.474	2.5796	4.474	615.0481	906.4	609.4537
DCUN1D2	3.583	5.6476	3.583	270.3412	258	116.3503
DCUN1D3	5.5582	5.6392	5.5582	1592.301	223.2	167.5998
DCUN1D4	9.8291	7.0529	9.8291	1562.5547	872.4	918.613
DCUN1D5	9.8173	6.9891	9.8173	237.9703	453.6	206.6602
DCX	0.0133	0	0.0133	13.1234	1.6	0.8311
DCXR	52.1481	194.1652	52.1481	315.8355	4143.2	1232.2046
DDA1	16.7847	13.8011	16.7847	715.6605	758.8	642.6967
DDAH1	6.2277	12.8564	6.2277	1580.0525	2388.4	2408.4504
DDAH2	28.6379	67.1073	28.6379	2102.3622	1396	2059.3996
DDB1	20.9692	16.8369	20.9692	4678.9151	4271.2	6114.4831
DDB2	9.8661	22.5542	9.8661	333.3333	583.6	186.9915
DDC	0.0074	0.0659	0.0074	0	26	2.7702
DDHD1	3.0046	1.3532	3.0046	546.8066	322.8	320.2402
DDHD2	7.6418	7.397	7.6418	1593.1759	1182	1077.071
DDI2	2.0026	1.7411	2.0026	77.3403	177.728	60.2805
DDIT3	14.5612	49.9621	14.5612	949.1076	514.204	606.7915
DDIT4	102.6924	225.1328	102.6924	1211.7235	1554.4	1284.8393
DDIT4L	0.6884	0.631	0.6884	58.6177	54	15.5134
DDN	0.0359	0.0464	0.0359	2.6247	1.676	0.8311
DDO	1.6127	0.8832	1.6127	80.4899	101.2	81.4452
DDOST	50.7854	47.1665	50.7854	2097.1129	5130.8	7109.2778
DDR1	4.9325	28.5815	4.9325	641.2948	4895.6	7630.0837
DDR2	8.3095	2.0467	8.3095	1553.8058	328.8	132.6947
DDRGK1	25.2388	39.9445	25.2388	530.1837	1034	1213.921
DDT	15.1335	21.1436	15.1335	474.5057	1540.284	614.1105
DDTL	0.2255	0.1668	0.2255	171.776	673.452	226.6919
DDX1	35.2972	15.4897	35.2972	2846.8941	2169.2	3025.6608
DDX10	4.1415	2.2183	4.1415	655.2931	372.4	482.0225
DDX11	2.12	12.9918	2.12	34.1207	176	82.5533
DDX11L2	0.3951	2.3673	0.3951	32.371	1.6	12.1891
DDX17	80.6831	52.8699	80.6831	10811.8985	7368.4	10651.0351
DDX18	23.8675	8.3177	23.8675	1767.2791	1616.8	1734.1729
DDX19A	19.5733	8.9509	19.5733	1412.0735	616.8	1137.7393
DDX19B	6.827	6.8416	6.827	708.6614	737.58	853.2352
DDX20	4.0642	2.6347	4.0642	296.5879	462	537.9814
DDX21	31.9409	8.9434	31.9409	1826.7717	1353.2	1095.6316
DDX23	34.107	23.8152	34.107	2077.8653	2102	1831.4085
DDX24	72.3415	35.9981	72.3415	4932.6334	2762	4911.089
DDX25	0.0843	0.068	0.0843	0	6	144.8838
DDX26B	2.4034	3.8617	2.4034	188.9764	112.8	98.8977
DDX27	12.9448	12.7744	12.9448	1166.2292	769.2	1243.0086
DDX31	2.8787	3.6475	2.8787	181.1024	210.4	670.6761
DDX3X	75.6654	32.0139	75.6654	10043.7445	5380.8	9424.3709
DDX3Y	0.0156	28.331	0.0156	3672.7909	1585.6	1.6621
DDX4	0.0129	0.0286	0.0129	0	0	0.554
DDX41	14.1894	26.1597	14.1894	860.8924	1013.6	1139.9555
DDX42	34.4307	35.0776	34.4307	3711.2861	1952.4	2761.9335
DDX43	0.6213	1.2487	0.6213	39.3701	16.724	62.1726
DDX46	12.64	12.2809	12.64	1482.0647	1166.4	1431.9393
DDX47	0.3765	0.6789	0.3765	1294.8381	1220.8	1074.6359
DDX49	20.8267	21.9603	20.8267	602.7997	828.4	639.6494
DDX5	213.6967	202.7093	213.6967	17551.1811	13564.4	17183.5481
DDX50	22.8348	9.5511	22.8348	1384.077	1124.4	1203.1171
DDX51	9.691	10.6213	9.691	534.5582	243.2	598.3728
DDX52	4.4282	2.4658	4.4282	524.9344	569.2	370.9357
DDX53	0	0	0	0	6	0
DDX54	23.1164	15.6229	23.1164	1288.014	960.096	1655.1295
DDX55	8.1376	4.7949	8.1376	238.8451	407.6	319.4092
DDX56	19.4665	44.5538	19.4665	808.399	1083.2	1147.9892
DDX58	3.4128	3.3777	3.4128	479.4401	533.2	337.4157
DDX59	6.2423	2.372	6.2423	514.4357	488	533.549
DDX6	16.1692	7.4968	16.1692	3833.7708	3468.8	4009.6515
DDX60	1.9575	2.3258	1.9575	367.4541	715.6	611.947
DDX60L	0.9982	1.7552	0.9982	162.7297	343.6	287.8284
DEAF1	6.0527	14.6076	6.0527	437.4453	953.6	1273.4813
DEC1	0.0191	0.0265	0.0191	0	0.4	0
DECR1	11.0603	10.747	11.0603	596.6754	1354	948.8087
DECR2	7.3458	22.1114	7.3458	243.2196	535.2	193.086
DEDD	12.7208	8.5596	12.7208	752.9309	704.608	683.9816
DEDD2	7.7057	16.6845	7.7057	286.9641	665.6	614.7172
DEF6	1.9513	19.7274	1.9513	79.615	580	193.363
DEF8	13.0346	15.3971	13.0346	993.0009	931.2	919.167
DEFA1B	0	0	0	3.4996	2	0
DEFA4	0	0.0806	0	0.8749	0	0
DEFA5	0.0505	0.112	0.0505	0	0	0
DEFA6	0	0	0	0	0.8	0
DEFB1	0.9373	9.6203	0.9373	0.8749	171.2	8.5878
DEFB103B	0	0	0	0	0.4	0
DEFB104A	0	0	0	0	0	0
DEFB105A	0	0	0	0	0	0
DEFB106A	0	0	0	0	0	0
DEFB107A	0	0	0	0	0	0
DEFB108B	0	0	0	0	0	0
DEFB109P1	0	0	0	0	0	0
DEFB109P1B	0	0	0	0	0	0
DEFB110	0	0	0	0	0	0
DEFB112	0.0655	0	0.0655	0	0	0
DEFB113	0	0	0	0	0	0
DEFB114	0	0	0	0	0	0
DEFB115	0	0	0	0	0	0
DEFB116	0	0	0	0	0	0
DEFB118	0.0387	0	0.0387	0	0	0
DEFB119	0.1686	0	0.1686	0	0	0
DEFB121	0	0	0	0	0	0
DEFB122	0.0804	0	0.0804	0	0	0
DEFB123	0.1439	0	0.1439	0	0	0
DEFB124	0.5619	0.9145	0.5619	0	0	0
DEFB125	0.0763	0	0.0763	0	0	0
DEFB126	0	0	0	0	0.4	0
DEFB127	0	0	0	0	0	0
DEFB128	0.1802	0	0.1802	0	0	0
DEFB129	0	0	0	0	0.4	0
DEFB130	0	0	0	0	0	0
DEFB131	0	0	0	0	0	0.277
DEFB132	0.0211	0.3047	0.0211	0.8749	248	0
DEFB134	0	0.2347	0	0	0	0
DEFB135	0	0	0	0	0	0
DEFB136	0	0.2098	0	0	0	0
DEFB4A	0	0	0	0	5.2	0.277
DEGS1	27.1228	22.8603	27.1228	2094.4882	4675.6	2555.2733
DEGS2	0.2348	1.4388	0.2348	1.7498	124.4	140.7284
DEK	29.6283	23.2161	29.6283	3156.6054	2991.2	5677.6156
DENND1A	2.0119	1.577	2.0119	992.126	506.8	900.0524
DENND1B	0.473	1.9413	0.473	29.7463	173.2	116.6273
DENND1C	1.024	2.1223	1.024	34.9956	194	190.0388
DENND2A	4.0054	7.9544	4.0054	846.8941	188	89.2019
DENND2C	0.4597	1.1341	0.4597	50.07	202.2	59.2167
DENND2D	1.8523	4.2367	1.8523	68.2415	458.8	334.9225
DENND3	3.4463	12.3001	3.4463	272.091	516.4	637.9873
DENND4A	5.2674	2.757	5.2674	676.0717	586.372	514.3235
DENND4B	16.8062	15.6435	16.8062	928.2327	451.12	667.8588
DENND4C	8.0757	6.9439	8.0757	1808.399	1767.6	1634.9982
DENND5A	24.3579	11.3259	24.3579	4293.9633	1185.6	1042.997
DENND5B	1.4645	0.9664	1.4645	517.9353	199.2	225.4979
DENR	17.5882	17.3073	17.5882	1251.0936	1600.4	1353.5413
DEPDC1	0.0287	0.0818	0.0287	20.9974	64.4	4.1554
DEPDC1B	0.0421	0.0311	0.0421	5.2493	32.4	12.7431
DEPDC4	0.123	0.3155	0.123	1.7498	27.6	12.7431
DEPDC5	3.077	3.2788	3.077	329.8338	179.2	349.6048
DEPDC7	0.4939	0.9591	0.4939	14.8731	36.8	5.5405
DERA	7.3869	6.4661	7.3869	332.4584	551.2	619.1496
DERL1	20.7895	11.5091	20.7895	1199.4751	1851.6	1673.2275
DERL2	5.8493	7.5477	5.8493	381.4523	1088	844.0934
DERL3	0.7692	0.7823	0.7692	26.2467	89.6	60.3913
DES	3181.2878	1188.3474	3181.2878	453310.5862	32797.6	106.1004
DET1	4.214	2.4221	4.214	213.4733	157.2	216.0791
DEXI	20.4872	21.7644	20.4872	705.1619	666.8	542.1368
DFFA	8.4608	4.4518	8.4608	422.5722	656.4	382.5707
DFFB	3.0965	2.1035	3.0965	59.4926	111.6	96.6815
DFNA5	5.6337	2.5164	5.6337	370.0787	165.2	575.6568
DFNB31	3.4723	24.776	3.4723	324.5844	274.8	268.7137
DFNB59	1.364	4.1131	1.364	27.9965	24	30.1957
DGAT1	17.7215	31.274	17.7215	621.2336	428.424	842.2041
DGAT2	21.1197	1.5665	21.1197	345.5818	180	452.9349
DGAT2L6	0.0144	0.016	0.0144	0	0.4	0
DGCR14	10.8955	6.7774	10.8955	464.5669	311.2	431.05
DGCR2	18.6913	30.2705	18.6913	2308.8364	2762.8	4040.6783
DGCR5	0.0155	0.1204	0.0155	0.8749	16	14.915
DGCR6	0.9046	4.9005	0.9046	162.7297	630.4	770.1279
DGCR6L	22.5184	48.895	22.5184	617.6728	1253.2	975.126
DGCR8	9.7767	6.4195	9.7767	691.1636	452.4	750.1821
DGKA	3.8706	18.6469	3.8706	270.3412	386.4	166.7687
DGKB	0.3775	0.0329	0.3775	296.5879	4	1.3851
DGKD	7.4721	16.7654	7.4721	787.4016	944	737.439
DGKE	2.304	2.2909	2.304	457.5678	438.4	302.7877
DGKG	0.9648	0.5481	0.9648	1003.4996	30.8	17.1755
DGKH	0.7634	0.6493	0.7634	110.2362	40.8	19.9458
DGKI	0.5174	0.1526	0.5174	20.1225	1.6	631.8927
DGKK	0.006	0.0067	0.006	0	0	0
DGKQ	7.2705	10.0327	7.2705	221.3473	250.4	234.0856
DGKZ	7.903	11.7636	7.903	559.93	466	315.8078
DGUOK	18.9377	25.113	18.9377	483.8145	866	577.873
DHCR24	18.1344	94.5855	18.1344	263.3421	20641.6	1125.5502
DHCR7	3.4854	18.2139	3.4854	193.3508	1277.6	764.3104
DHDDS	8.432	6.2013	8.432	655.2931	762.4	835.7827
DHDH	0.2072	4.4379	0.2072	2.6247	212.8	1.9392
DHFR	1.4702	0.8417	1.4702	199.7288	180.948	268.107
DHFRL1	2.3682	0.9572	2.3682	252.8434	366.024	491.9954
DHH	0.5786	0.3338	0.5786	19.2476	5.2	6.6486
DHODH	4.1746	2.9014	4.1746	147.8565	169.2	133.5258
DHPS	34.3322	46.6845	34.3322	846.8941	1203.2	657.656
DHRS1	6.5476	18.2599	6.5476	326.3342	629.6	688.1287
DHRS11	3.5523	4.682	3.5523	80.4899	135.2	400.0233
DHRS12	3.3195	6.3824	3.3195	256.343	387.6	391.4355
DHRS13	6.1665	21.3131	6.1665	46.5267	754.072	150.7068
DHRS2	10.3069	0.5891	10.3069	0	157.6	2.2162
DHRS3	22.2912	124.6439	22.2912	965.0044	4214.8	3558.1017
DHRS4	8.0375	9.5653	8.0375	546.7367	1132.616	464.7112
DHRS4L1	0.0652	0.347	0.0652	0.8749	17.6	6.9256
DHRS4L2	3.5965	10.6238	3.5965	308.084	365.128	157.0451
DHRS7	14.6918	112.5493	14.6918	751.5311	18936.4	2551.1179
DHRS7B	5.521	5.6134	5.521	337.7078	1254.8	793.675
DHRS7C	0.0668	0	0.0668	0.8749	0	0
DHRS9	0.1075	0.0398	0.1075	60.3675	76.8	3.0473
DHRSX	0	0	0	275.5906	680.976	495.5967
DHTKD1	4.8007	7.9806	4.8007	371.8285	1735.2	962.1058
DHX15	17.0777	13.8164	17.0777	2076.1155	2207.6	2058.0145
DHX16	17.0579	17.4183	17.0579	929.1339	555.6	752.1213
DHX29	12.7783	11.2468	12.7783	1190.7262	1038	1303.3999
DHX30	18.5327	16.3412	18.5327	1931.7585	1356	1661.3155
DHX32	7.2735	7.1261	7.2735	563.902	1296.04	637.5717
DHX33	6.7882	3.802	6.7882	208.224	226.8	244.3355
DHX34	9.264	10.5978	9.264	315.8355	280	527.1775
DHX35	15.0936	10.3882	15.0936	312.336	222.8	311.9295
DHX36	8.7306	5.2925	8.7306	1034.1207	1142.8	1395.095
DHX37	8.9525	6.607	8.9525	439.1951	214	409.7191
DHX38	21.9375	22.1224	21.9375	2081.3648	786.8	1251.0423
DHX40	13.1607	9.8112	13.1607	1162.7297	1732.8	1623.0861
DHX40P1	0	0	0	0	0	0.277
DHX57	5.1528	3.4535	5.1528	596.6754	382.8	605.2984
DHX58	4.5221	12.4884	4.5221	177.6028	513.6	193.9171
DHX8	8.9636	5.9233	8.9636	958.8801	675.2	804.756
DHX9	31.2634	23.5181	31.2634	3486.4392	2754.4	4794.1847
DIABLO	1.9578	1.4315	1.9578	717.8565	1117.716	997.8503
DIAPH1	10.409	15.1111	10.409	1293.9633	1453.6	3527.352
DIAPH2	4.3912	2.3659	4.3912	603.6745	284.8	89.7559
DIAPH3	0.02	0.0886	0.02	23.622	13.6	1.9392
DICER1	14.9635	8.0283	14.9635	2064.7419	1254.4	2331.1605
DIDO1	9.962	11.7724	9.962	1420.8224	1408.8	2256.3639
DIO1	0.0501	0.0556	0.0501	0	10.4	3125.6666
DIO2	2.1655	10.589	2.1655	494.3132	1126.8	17632.8817
DIO3	9.4958	2.0339	9.4958	55.993	34	27.1484
DIO3OS	25.1207	24.8922	25.1207	10.4987	7.236	0.8311
DIP2A	6.1521	11.3639	6.1521	599.3001	1109.2	716.6622
DIP2B	4.4788	4.8163	4.4788	694.6632	767.6	865.4243
DIP2C	8.2997	4.5251	8.2997	2693.7883	685.6	612.778
DIRAS1	0.7672	0.3405	0.7672	162.7297	119.2	6.6486
DIRAS2	0.0307	0.0453	0.0307	10.4987	24.4	122.9988
DIRAS3	1.4533	1.915	1.4533	72.6159	180.8	120.5056
DIRC1	0.108	0	0.108	0	0.4	0
DIRC2	3.1522	2.8686	3.1522	248.1627	583.244	444.663
DIRC3	0.826	0.6021	0.826	59.4926	3.6	45.155
DIS3	13.0515	6.0608	13.0515	883.1496	1156.796	1224.9217
DIS3L	6.2501	4.9635	6.2501	971.1286	787.6	824.1477
DIS3L2	3.9475	7.9189	3.9475	441.8198	344.4	646.575
DISC1	0.4338	0.6418	0.4338	62.9921	133.072	130.7555
